maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_len_5,pl_len_6,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_perc_5,pl_perc_6,pl_test_min,pl_test_len,pl_test_mean_perc
0.4621103005406187,32000.0,95.0,2.75,166.0,149.0,169.0,186.0,160.0,155.0,186.0,0.5150086388357763,0.39626148066536654,0.6175390471691106,0.5008850077187251,0.5119871356380139,0.23769844008426202,0.45539235367307696,0.4158543119914462,132.0,0.4158543119914462
0.4606994517715816,41000.0,95.0,2.75,165.0,148.0,169.0,186.0,160.0,151.0,187.0,0.4340092412969564,0.45629433539055053,0.6364856422602987,0.4964377090184018,0.5119871356380139,0.22499103503117412,0.46469106376567604,0.4656401377769189,76.0,0.4656401377769189
0.4599632715725121,29000.0,95.0,2.75,165.0,153.0,169.0,185.0,160.0,151.0,186.0,0.5289191146412753,0.3952620096966228,0.5979028698451613,0.5071857915338922,0.5119871356380139,0.2283597893137078,0.4501261903389112,0.3667696395569826,153.0,0.3667696395569826
0.45991979725095206,42000.0,95.0,2.75,165.0,147.0,169.0,186.0,160.0,151.0,187.0,0.42696972342797174,0.4553023715333384,0.6352885908177811,0.4964377090184018,0.5119871356380139,0.22876198655548066,0.46469106376567604,0.47198894638225086,67.0,0.47198894638225086
0.4593698967385591,45000.0,95.0,2.75,159.0,139.0,171.0,185.0,160.0,153.0,186.0,0.40716852895909783,0.46401835836814503,0.6458852325910356,0.4892562083850536,0.5119871356380139,0.24119410254897222,0.45607971067959535,0.42392185148139955,48.0,0.42392185148139955
0.45913365606997847,46000.0,95.0,2.75,158.0,134.0,171.0,184.0,160.0,153.0,186.0,0.4056969379142012,0.47418854762878704,0.6504592031164547,0.4808555370610236,0.5119871356380139,0.23605436056036905,0.4546938705710003,0.4162528361769357,45.0,0.4162528361769357
0.4581176510922757,47000.0,95.0,2.75,158.0,133.0,170.0,183.0,160.0,155.0,188.0,0.4042683450885976,0.47886987937299846,0.6540058215645667,0.4774229918081828,0.5119871356380139,0.23209795724146814,0.4481714269321023,0.3886045823902296,37.0,0.3886045823902296
0.45723557173036583,44000.0,95.0,2.75,156.0,137.0,171.0,186.0,160.0,153.0,187.0,0.40055520735965766,0.4548467510763636,0.6374708754100419,0.4917902977906614,0.5119871356380139,0.24283928110871975,0.4611594537291025,0.44522629412701686,54.0,0.44522629412701686
0.45617669741460987,43000.0,95.0,2.75,163.0,145.0,168.0,186.0,160.0,153.0,187.0,0.40425315684834123,0.4509257624054572,0.6330495639943887,0.4931060848903219,0.5119871356380139,0.23650030467404354,0.4634148734517023,0.4440247127472508,60.0,0.4440247127472508
0.4531343961164264,28000.0,95.0,2.75,164.0,149.0,171.0,185.0,160.0,150.0,186.0,0.5192951744029684,0.37397997938283895,0.591713117036371,0.5071857915338922,0.5119871356380139,0.2196712081003556,0.44810836672054527,0.40410611395650803,158.0,0.40410611395650803
0.45104352148009114,25000.0,95.0,2.75,156.0,151.0,162.0,185.0,162.0,146.0,185.0,0.48620980446708645,0.3999623146758448,0.5706493060187043,0.506899235074,0.5227787229627133,0.22325702431364355,0.44754824284864575,0.43712296955386076,170.0,0.43712296955386076
0.4493613375682012,27000.0,95.0,2.75,162.0,149.0,170.0,185.0,161.0,150.0,188.0,0.49986322468934696,0.3878197639220478,0.5699313265952404,0.5071857915338922,0.5125207003667488,0.2201942512869241,0.4480143045832083,0.41037757986273055,160.0,0.41037757986273055
0.4492555270315407,37000.0,85.0,2.75,178.0,176.0,195.0,199.0,180.0,177.0,209.0,0.4718862060272217,0.4190322591260304,0.6111878616878403,0.4510658996750424,0.49711038960923115,0.21230827196166646,0.48219780113375277,0.39434120423760416,106.0,0.39434120423760416
0.44914183151792525,26000.0,95.0,2.75,161.0,151.0,169.0,185.0,163.0,149.0,187.0,0.4764831276904114,0.3969197446295242,0.569960600504396,0.5071857915338922,0.5188391413280099,0.22632920429722062,0.4482752106420222,0.4114369806461858,164.0,0.4114369806461858
0.44845969660718094,38000.0,85.0,2.75,178.0,176.0,195.0,199.0,180.0,178.0,209.0,0.46275895873339973,0.42018648859504804,0.6114875456915134,0.4510658996750424,0.49711038960923115,0.21441079281227907,0.48219780113375277,0.40172016311214215,102.0,0.40172016311214215
0.44709094833305174,39000.0,85.0,2.75,178.0,174.0,196.0,199.0,180.0,179.0,209.0,0.4584482159895464,0.42036656408614503,0.6101353020578556,0.4510658996750424,0.49711038960923115,0.2103124657797888,0.48219780113375277,0.43106978495274106,96.0,0.43106978495274106
